Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTOPTA55056;Die, Gypsy scum!.;;;;;;;;;;;;;
EVTNAME55058;The Romanian Victory;;;;;;;;;;;;;
EVTDESC55058;Austria has humiliated herself today, as the revolt in Transylvania against us has suceeded. We have been forced to let the Romanians leave our Empire, and many fear that their success will encourage other nationalist rebellions.;;;;;;;;;;;;;
EVTOPTA55058;This is horrible!;;;;;;;;;;;;;
EVTNAME55059;The Romanian Defeat;;;;;;;;;;;;;
EVTDESC55059;Austria has restored its honor today, as the revolt in Transylvania against us has been crushed. We have tied the Romanians back to our Empire, and the peace terms dicated by us requires them to maintain heavy military presences in the rebellious provinces for the next two decades. It will be a long time before they again think of rebelling against us.;;;;;;;;;;;;;
EVTOPTA55059;This is wonderful!;;;;;;;;;;;;;
EVTNAME55060;The Transylvanian Uprising;;;;;;;;;;;;;
EVTDESC55060;The Romanian people who dwell within the Hapsburg Empire have been horribly treated for centuries. In the hopes of gaining their freedom from the Austrian and Hungarian tyrants, they have today launched a revolt with the explicit hopes of merging with our nation. Many in our government believe we should aid the rebels by declaring war on Austria, but to do so would be very risky.;;;;;;;;;;;;;
EVTOPTA55060;We fight for all Romanians!;;;;;;;;;;;;;
EVTOPTB55060;We cannot risk a war.;;;;;;;;;;;;;
EVTNAME55061;The Romanian Intervention;;;;;;;;;;;;;
EVTDESC55061;It seems that the nation of Romania has joined the war against us in an attempt to free their bretheren.;;;;;;;;;;;;;
EVTOPTA55061;We shall easily defeat them.;;;;;;;;;;;;;
EVTNAME55062;The Romanian Union;;;;;;;;;;;;;
EVTDESC55062;Our bretheren in Austria have sucessfully gained their freedom, and a delegation has been sent to us requesting that they be allowed to join our nation. Throughout Romania, the streets are filled with cheering patriots.;;;;;;;;;;;;;
EVTOPTA55062;Long live Romania!;;;;;;;;;;;;;
EVTNAME55064;Romanian Autonomy;;;;;;;;;;;;;
EVTDESC55064;The Romanian people of our Empire, long mistreated, are today being granted the freedom and autonomy they deserve, in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55064;Even Gypsies deserve basic rights.;;;;;;;;;;;;;
EVTNAME55065;The Slovenian Awakening;;;;;;;;;;;;;
EVTDESC55065;A tiny group of people within our Empire, the Slovenes, have recently started making a lot of noise. Flushed with nationalist sentiment, many Slovenes are forming societies in favor of an autonomous Slovenia, with some even insisting that the Slovenes should ally with the Croats and Serbs in order to achieve greater independence from the Empire.;;;;;;;;;;;;;
EVTOPTA55065;Hmmmm...;;;;;;;;;;;;;
EVTNAME55066;Slovenian Autonomy;;;;;;;;;;;;;
EVTDESC55066;The Slovene people of our Empire are a very small group, yet one no less deserving of the equal rights that all peoples of our Empire are afforded. Today we have granted them a good deal of autonomy, in line with our federalist policies.;;;;;;;;;;;;;
EVTOPTA55066;What a cute little state.;;;;;;;;;;;;;
EVTNAME55067;The South Slav Uprising;;;;;;;;;;;;;
EVTDESC55067;Due to incredible militancy in the Southern Slavic lands and the current vulnerability of our Empire, the Croats, Serbs, and Slovenes of our Empire have today launched a full-scale rebellion against us. We must crush them lest they gain independence.;;;;;;;;;;;;;
EVTOPTA55067;Die, Slav scum!.;;;;;;;;;;;;;
EVTNAME55069;The Yugoslavian Victory;;;;;;;;;;;;;
EVTDESC55069;Austria has humiliated herself today, as the revolt in the South Slav lands against us has suceeded. We have been forced to let the Croats, Serbs, and Slovenes leave our Empire, and many fear that their success will encourage other nationalist rebellions.;;;;;;;;;;;;;
EVTOPTA55069;This is horrible!;;;;;;;;;;;;;
EVTNAME55070;The Yugoslav Defeat;;;;;;;;;;;;;
EVTDESC55070;Austria has restored its honor today, as the revolt in the South Slav lands against us has been crushed. We have tied the Croats, Serbs, and Slovenes back to our Empire, and the peace terms dicated by us requires them to maintain heavy military presences in the rebellious provinces for the next two decades. It will be a long time before they again think of rebelling against us.;;;;;;;;;;;;;
EVTOPTA55070;This is wonderful!;;;;;;;;;;;;;
EVTNAME55071;The Yugoslavian Uprising;;;;;;;;;;;;;
EVTDESC55071;In a very interesting turn of events, the Croats, Slovenes, and Serbs of the Austrian Empire have today revolted against their masters with the intent of forming a common and free nation. As the premier South Slavic power, we stand fit to be the leaders of such a union if it sucessfully frees itself from the clutches of Austria. In order to ensure this, we may wish to declare war on Austria ourselves.;;;;;;;;;;;;;
EVTOPTA55071;We fight for all Southern Slavs!;;;;;;;;;;;;;
EVTOPTB55071;We cannot risk a war.;;;;;;;;;;;;;
EVTNAME55072;The Serbian Intervention;;;;;;;;;;;;;
EVTDESC55072;It seems that the nation of Serbia has joined the war against us in an attempt to free their Slavic bretheren.;;;;;;;;;;;;;
EVTOPTA55072;We shall easily defeat them.;;;;;;;;;;;;;
EVTNAME55073;The Finished Fight;;;;;;;;;;;;;
EVTDESC55073;The war with Austria is over, and we have completely trounced our foe. Our bretheren are freed from their tyrannical grip, and our soldiers are cheered as they return home.;;;;;;;;;;;;;
EVTOPTA55073;We shall easily defeat them.;;;;;;;;;;;;;
EVTNAME55075;The Land of the South Slavs;;;;;;;;;;;;;
EVTDESC55075;Our bretheren in Austria have sucessfully gained their freedom, and a delegation has been sent to us requesting that they we join their cultural union as the leading partner. Throughout all of the Serb, Croat, and Slovene lands, the streets are filled with cheering patriots.;;;;;;;;;;;;;
EVTOPTA55075;Long live Yugoslavia!;;;;;;;;;;;;;
EVTNAME55076;Greater Yugoslavian Autonomy;;;;;;;;;;;;;
EVTDESC55076;Though we have generously granted the Croats, Serbs, and Slovenes of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTOPTA55076;I think we can afford to do this.;;;;;;;;;;;;;
EVTOPTB55076;They ask too much.;;;;;;;;;;;;;
EVTNAME55078;Greater Italian Autonomy;;;;;;;;;;;;;
EVTDESC55078;Though we have generously granted the Italians of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55079;Greater Galician Autonomy;;;;;;;;;;;;;
EVTDESC55079;Though we have generously granted the Poles and Ruthenians of Galici a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55080;Hungarian Autonomy;;;;;;;;;;;;;
EVTDESC55080;The Kingdom of Hungary has long been the second most important of the Hapsburg domains, and the Hungarian people the largest minority within the Empire. Though they have pushed for a position of power over other minorities, our current federalism prevents us from doing so. Regardless, we have granted them the limited autonomy that all peoples of our Empire deserve today.;;;;;;;;;;;;;
EVTOPTA55080;Let's hope this keeps them quiet.;;;;;;;;;;;;;
EVTNAME55081;Greater Romanian Autonomy;;;;;;;;;;;;;
EVTDESC55081;Though we have generously granted the Romanians of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55082;Greater Czech Autonomy;;;;;;;;;;;;;
EVTDESC55082;Though we have generously granted the Czechs of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55083;Greater Hungarian Autonomy;;;;;;;;;;;;;
EVTDESC55083;Though we have generously granted the Magyars of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55084;Greater Slovkian Autonomy;;;;;;;;;;;;;
EVTDESC55084;Though we have generously granted the Slovaks of our Empire a good deal of autonomy, it seems this has not satisfied them. Today a delegations has come to us asking that they be given co-equal standing with Austria within the Empire. This would, in effect, make them completely independent of us save for a common military and foreign policy.;;;;;;;;;;;;;
EVTNAME55085;The Pan-Germanist Movement;;;;;;;;;;;;;
EVTDESC55085;Due to the Empire's recent losses of much of its non-German territories, a new force has emerged in Austrian politics. Calling themselves the Pan-Germans, groups of young and idealistic Austrians are preaching a gospel of nationalism and racialism, claiming that we must embrace our Germanic heritage and fully repudiate the concept of Austria rule over the East. Only once we unify with the other Germanic states, they say, will Austria truly fulfil its destiny.;;;;;;;;;;;;;
EVTOPTA55085;What a troublesome lot.;;;;;;;;;;;;;
EVTNAME55086;The Hungarian Question;;;;;;;;;;;;;
EVTDESC55086;Due to the recent shift of the Empire's policies from Dualism to Federalism, the continued existence of the Lands of the Crown of St. Stephen presents a problem. Some in our government are insisting that we force Hungary to return the non-Hungarian lands they hold to us, while remaining autonomous in their rightful lands. Doing this, however, may lead to war. Another proposed solution is to simply focus on establishing federalism in our own lands, while leaving the existing arrangement with Hungary as is.;;;;;;;;;;;;;
EVTOPTA55086;Nothing shall change.;;;;;;;;;;;;;
EVTOPTB55086;They must give non-Magyar lands back.;;;;;;;;;;;;;
EVTNAME55087;The Hungarian Question;;;;;;;;;;;;;
EVTDESC55087;The Imperial government, which has recently shifted its policies to a ridiculous policy of equality for all minorities, is breaking the arrangement they made with us and demanding all non-Magyar lands back. We could give in to their demands, or we could fight to hold what is ours.;;;;;;;;;;;;;
EVTOPTA55087;We must give in.;;;;;;;;;;;;;
EVTOPTB55087;Down with the Empire!;;;;;;;;;;;;;
EVTNAME55088;The Hungarian Refusal;;;;;;;;;;;;;
EVTDESC55088;It seems that Hungary has resisted our demands for the return of some of their lands, and has decided to wage war to keep them.;;;;;;;;;;;;;
EVTOPTA55088;Down with the Magyars!;;;;;;;;;;;;;
EVTNAME55089;Franz Joseph Is Dead;;;;;;;;;;;;;
EVTDESC55089;Our Empire mourns this day, as our beloved Emperor Franz Joseph I, after ruling for a longer period that nearly every other European monarch ever, has finally passed away. While his funeral is being attended by every notable in the Empire, a question lingers on everyone's minds: will the next Emperor be able hold the Empire together?;;;;;;;;;;;;;
EVTOPTA55089;May he find peace in the arms of the Lord.;;;;;;;;;;;;;
EVTNAME55090;The Collapse of the Empire;;;;;;;;;;;;;
EVTDESC55090;Our increasing weakness has led to an inability to hold the Empire together, even in a loose and non-centralized state. While expressing the desire to maintain friendly relations, many of our subject peoples are declaring independence. It look as though this may be the end of the Empire.;;;;;;;;;;;;;
EVTOPTA55090;God preserve us in this hour.;;;;;;;;;;;;;
EVTNAME27501;Purchase the Phillipines?;;;;;;;;;;;;;
EVTDESC27501;Our trade power in Asia has been dwindling, mainly because of Spain's control over the Philippines. We should make them an offer to buy the islands in order to consolidate our control over South East Asia.;;;;;;;;;;;;;
EVTOPTA27501;Make the offer.;;;;;;;;;;;;;
EVTOPTB27501;We don't desire the Philippines.;;;;;;;;;;;;;
EVTNAME27502;Sell the Philippine Islands to the Dutch?;;;;;;;;;;;;;
EVTDESC27502;The Dutch wish to buy the Philippines from us, and they are offering a hefty sum if we accept. However, they threaten us with war if we decline.;;;;;;;;;;;;;
EVTOPTA27502;We accept the offer.;;;;;;;;;;;;;
EVTOPTB27502;We have no intentions to sell the Philippines.;;;;;;;;;;;;;
EVTNAME27503;Spain Has Agreed!;;;;;;;;;;;;;
EVTDESC27503;Spain has wisely agreed to our offer, the Philippines are ours!;;;;;;;;;;;;;
EVTOPTA27503;We welcome this new addition.;;;;;;;;;;;;;
EVTNAME27504;Spain Has Declined!;;;;;;;;;;;;;
EVTDESC27504;Spain has foolishly declined our offer, this will not stand!;;;;;;;;;;;;;
EVTOPTA27504;They must pay for their insolence!;;;;;;;;;;;;;
EVTOPTB27504;Nothing can be done about it.;;;;;;;;;;;;;
EVTOPTA45104;Hispaniola must be united!;;;;;;;;;;;;;
EVTOPTB45104;Santo Domingo shall be free once more!;;;;;;;;;;;;;
EVTOPTA45105;Reclamation calls!;;;;;;;;;;;;;
EVTOPTB45105;This is not a way for Spain to reclaim her lost lands!;;;;;;;;;;;;;
EVT44156OPTB;The British Empire will retain Columbia in its entirety!;;;;;;;;;;;;;
EVTNAME44158;The Extension of the Oregon Treaty;;;;;;;;;;;;;
EVTDESC44158;Now that the definition of the Oregon Territory has been set in stone, many in the American government are clamoring for an extension of the treaty to handle longstanding issues with the 49th parallel with regards to the American-Empire border.;;;;;;;;;;;;;
EVT44158OPTA;Move forward with the request;;;;;;;;;;;;;
EVT44158OPTB;No extension is necessary;;;;;;;;;;;;;
EVTNAME44159;American Extension of the Oregon Treaty;;;;;;;;;;;;;
EVTDESC44159;Delegates from the United States have come over to seek a decision over the Empire-American border. With the borders of Columbia set in stone, it may be worth simplifying the borders we share with the Americans in the east.;;;;;;;;;;;;;
EVT44159OPTA;Move forward with an extension;;;;;;;;;;;;;
EVT44159OPTB;We lose too much for some paltry land;;;;;;;;;;;;;
EVTDESC36898;Today, in the year of our Lord $YEAR$, William the Fourth, by the Grace of God, King of the United Kingdom of Great Britain and Ireland, Defender of the Faith, died in Toronto. As he had no living legitimate children, Princess Victoria of Kent, William's niece, found herself ruling one of the Great Powers and the biggest colonial empire in the World. Her coronation is scheduled for the 28th of June, 1838, when princess Alexandrina Victoria of House Hanover will officially ascend to the throne of the United Kingdom of Great Britain and Ireland as 'Queen Victoria'. Her reign, which would last even a few years into the 20th century, would later be remembered as a period of turmoil for the British Empire, battling with the British Republicans. Today a jubilant crowd has escorted the young Queen Victoria to her residence in the moved capital of the British Empire, Bytown.;;;;;;;;;;;;;
EVTNAME44160;Fugitive Slave Crisis of $YEAR$;;;;;;;;;;;;;
EVTDESC44160;Slaves from Maryland have escaped over to neighboring Pennsylvania over in New England. The owners of the slaves had sent a hunting party and gone themselves as well to regain their slaves. After crossing the border into nearby Philadelphia, they engaged with the nearby police forces in a standoff. With the police refusing to let the slave owners search the city for their slaves, the situation became chilly. Nobody knows who fired the first shot, but it left five policemen, three from the hunting party, and the slave owner dead. When news broke in the United States, there were near-riots in Atlanta and demands for retribution on the New Englanders. With the situation destabilizing, the United States government has formulated an ultimatum, demanding the return of all fugitive slaves in New England, and the presence of the United States Army in Pennsylvania to ensure transit of all slaves. This can, and likely will mean war between the two countries, but not much can be done about it.;;;;;;;;;;;;;
EVT44160OPTA;Send the ultimatum!;;;;;;;;;;;;;
EVT44161OPTA;Then Maryland will just become ours!;;;;;;;;;;;;;
EVTNAME44162;Fugitive Slave War in New England;;;;;;;;;;;;;
EVTDESC44162;The war in New England has reached a boiling point with the war drawing ever closer near British borders. Many in the government are fearful that in the event of an American victory, there will be a new war in the future to overtake Canada as revenge for the earlier American humiliation in 1814. Envoys from New England have offered to make New England subordinate to the Empire, with the added benefit of the transfer of Maine to the Empire if the Empire intervenes and sucessfully defends New England from the Dixie hordes. This will certainly bring us to war with the United States, but perhaps this is a war of necessity when put in scope of the far greater conflict with the British Union.;;;;;;;;;;;;;
EVT44162OPTA;We must protect our allies!;;;;;;;;;;;;;
EVT44162OPTB;We are not their babysitters!;;;;;;;;;;;;;
EVTNAME44163;The Defeat of the United States;;;;;;;;;;;;;
EVTDESC44163;The United States have been repelled and the State of Maryland has finally been liberated from the clutches of slavery!;;;;;;;;;;;;;
EVT44163OPTA;Excellent!;;;;;;;;;;;;;
EVTDESC44164;The United States have been repelled and our agreement with the New Englanders will be upheld!;;;;;;;;;;;;;
EVTNAME44165;The Defeat of New England;;;;;;;;;;;;;
EVTDESC44165;The New Englanders have been repelled and the State of Pennsylvania has finally been liberated from the clutches of liberalism!;;;;;;;;;;;;;
EVTNAME44166;John Browns Raid;;;;;;;;;;;;;
EVTDESC44166;An abolitionist named John Brown attempted to initiate an armed slave revolt across the South in $YEAR$ by taking control of the United States arsenal at Harper's Ferry in Virginia. Graciously defended by Colonel Robert E. Lee, he was able to capture John Brown. Under interrogation, it was revealed that John Brown was covertly supported by the New England government in an attempt to destablize the South, opening it for an invasion from the North. Dixieland is getting ever closer to erupting in total chaos, with John Brown broken out of his cell by a mob and lynched. The United States has formulated an ultimatum to the North, requiring a military presence in key cities to quell dangerous thought, the transfer of all fugitive slaves, and reparations to the South under threat of war.;;;;;;;;;;;;;
EVT44166OPTA;The North must be pacified!;;;;;;;;;;;;;
EVTDESC44167;An abolitionist named John Brown attempted to initiate an armed slave revolt across the United States in $YEAR$ by taking control of the nearby United States arsenal at Harper's Ferry in Virginia. Ultimately failing, John Brown was captured. It seems that John Brown has claimed the New England government gave him direct support, which is preposterous. With these claims, the United States is in an uproar demanding retribution on New England. The United States sent us an ultimatum, requiring a military presence in key cities to quell dangerous thought, the transfer of all fugitive slaves, and reparations to the South under threat of war. These demands are unfounded and the clouds of war loom closer once again.;;;;;;;;;;;;;
EVT44167OPTA;Then war it must be!;;;;;;;;;;;;;
EVTNAME44168;John Browns Raid - American Civil War Starts;;;;;;;;;;;;;
EVTDESC44168;Our demands have been refused by the Northerners and with the public mood heavily against New England, war is the only path forward. The two countries can no longer stay divided, one must be defeated to pave way for the United American States to become once again!;;;;;;;;;;;;;
EVT44168OPTA;So be it.;;;;;;;;;;;;;
EVTNAME44169;War Between the Americas;;;;;;;;;;;;;
EVTDESC44169;A conflict between New England and the United States of America have broken out once again over a failed raid attempt by an abolitionist in the North. Due to treaties declaring New England as a state protected by the British Empire, the Empire is now required to join in on this war;;;;;;;;;;;;;
EVT44169OPTA;The South must be pacified!;;;;;;;;;;;;;
EVT44169OPTB;This is just another regional war.;;;;;;;;;;;;;
EVTNAME44170;The Fate of the Native Confederation;;;;;;;;;;;;;
EVTDESC44170;The Native Confederation is a point of contention between the Empire and two American states. New England is constantly agitating for the protection of Americans in Ohio from the Natives. The United States refusing to drop their claims on the lands of the Natives, may be open to a compromise, splitting the Confederation between the three parties. However, the Empire can just integrate the Confederation.;;;;;;;;;;;;;
EVT44170OPTA;Send the offers.;;;;;;;;;;;;;
EVT44170OPTB;The Confederation is British!;;;;;;;;;;;;;
EVTNAME44171;The British Offer;;;;;;;;;;;;;
EVTDESC44171;The British Empire have come over to the United States to resolve the longstanding issues with the Native Confederation. While many in the United States want the whole occupation of the Confederation, there are also those to just want nothing to do with the land, having been out of our control for more than just a few years. The offer from the British entails the removal of all American claims on the land of the Confederation with the transfer of the native territories Illinois and Miami to the United States.;;;;;;;;;;;;;
EVT44171OPTA;Accept the offer;;;;;;;;;;;;;
EVT44171OPTB;We have no need for this;;;;;;;;;;;;;
EVTDESC44172;The British Empire have come over to New England to resolve the longstanding issues with the Native Confederation. While many in the New England want a peaceful resolution to the treatment of Americans in Ohio, many just want nothing to do with the land, having never been in our control. The offer from the British entails the sale of the Ohio area, which contains near-all of the Americans in the Confederation for a low fee of 10,000.;;;;;;;;;;;;;
EVTNAME44173;British Aggression in the Northwest Territories;;;;;;;;;;;;;
EVTDESC44173;News has reached $CAPITAL$ that the British Empire have annexed the Native Confederation, who initially served as a buffer state between the United States and Canada. While the United States shares a border with Empire near Oregon and the Mid-West, the Native Confederation protected the core of the British Empire from the American army in the event of a war between the two countries. The United States can either go against this illegal occupation, potentially fighting a war over the land in the near future, or allowing the British to set their occupation in stone.;;;;;;;;;;;;;
EVT44173OPTA;The land is ours!;;;;;;;;;;;;;
EVT44173OPTB;The British can keep it.;;;;;;;;;;;;;
EVTNAME44174;American Civil War Ends;;;;;;;;;;;;;
EVTDESC44174;The American Civil War ended with the surrender of the Yankee government in $YEAR$. The union once sundered in 1816 as a result of the fleeing British Empire taking whatever action it could to ensure its safety in Canada, is now once again whole. While the union was restored, it was important for the United States to reconstruct the North to fit the new American lifestyle and most importantly, prevent secession from ever happening again.;;;;;;;;;;;;;
EVT44174OPTA;The United States must rebuild.;;;;;;;;;;;;;
EVTNAME44175;The End of the American Civil War;;;;;;;;;;;;;
EVTDESC44175;The American Civil War ended with the surrender of the Yankee government in $YEAR$. Even though the British Empire intervened on the side of New England, it was not enough to prevent the United States' triumph over New England. The British Empire in their pursuit of the British Isles looked down on their Southern neighbors, thinking of them as yet another minor inconvenience, has been greatly disturbed. The country that was greatly humiliated in 1816 has returned and displaced the British Empire once again as the primary power in the Americas. The war was lost and it was time for the British Empire to pay.;;;;;;;;;;;;;
EVT44175OPTA;Maybe the America's aren't so safe after all.;;;;;;;;;;;;;
EVTNAME44176;Anglo-American Peace Treaty - Eastern Americas;;;;;;;;;;;;;
EVTDESC44176;The defeat of the British Empire in preventing the United States from conquering New England greatly changed the power dynamics of the continent. The British Empire having been defeated was required to make concessions to the United States for fear of a repeaat of the War of 1812, but this time the Americans would likely win. The Anglo-American treaty punished the British Empire for its meddling with the Americans and changed the face of the continent.;;;;;;;;;;;;;
EVT44176OPTA;Return what we have lost!;;;;;;;;;;;;;
EVT44176OPTB;There is nothing more we want.;;;;;;;;;;;;;
EVTNAME44177;Anglo-American Peace Treaty - The Northern Border;;;;;;;;;;;;;
EVT44177OPTA;Set the border to the 49th parallel.;;;;;;;;;;;;;
EVTNAME44178;Anglo-American Peace Treaty - Oregon Country;;;;;;;;;;;;;
EVT44178OPTA;The 49th parallel is the new border.;;;;;;;;;;;;;
EVT44178OPTB;The 54th parallel is the new border.;;;;;;;;;;;;;
EVTNAME44179;Anglo-American Peace Treaty - Caribbean;;;;;;;;;;;;;
EVT44179OPTA;The Caribbean will be American!;;;;;;;;;;;;;
EVTDESC44180;The American Civil War ended with the surrender of the Dixie government in $YEAR$. In order to integrate the rest of the massive United States, various federal occupation forces are required in order to slowly integrate the regions of the United States. The proposed plan is to break up the United States into the Confederate States of America to the South, Louisiana to the Mid-West, Columbia to the North-West, California to the South-West, and the rest going to New England proper. Reintegration with New England will take time, but it is necessary in order for stabilty to cover the American realm. Once the country is reunited whole, it will be time for a new American Union State to prevail!;;;;;;;;;;;;;
EVT44180OPTA;The Reconstruction period begins.;;;;;;;;;;;;;
EVTDESC44181;The American Civil War ended with the surrender of the Dixie government in $YEAR$ to Yankee and British forces. Both New England and the former United States have been led to ruin. The British Empire is at a crossroads. To let New England reunite the United States could lead to a repeat of the War of 1812. On the other hand, it will be land controlled by an ally of the British Empire. The British Empire can either choose to let New England rebuild the Americas while the Empire focuses on the British Isles, or the British Empire must rebuild the Americas in the place of New England who will be integrated into the Empire as an equal. To integrate the New Englanders would require strong efforts, and would make the reconquest of the British Isles a goal that must be dropped.;;;;;;;;;;;;;
EVT44181OPTA;Let New England rebuild the continent.;;;;;;;;;;;;;
EVT44181OPTB;The British Empire will be the masters of the Americas!;;;;;;;;;;;;;
EVTNAME44182;The British Empire Concedes the Isles;;;;;;;;;;;;;
EVTDESC44182;The Monarchists across the sea have dropped all claims to the British Isles. With the Empire victorious in the American Civil War, it has decided to concede the British Isles in order to refocus their efforts on North America. Any land that is claimed by us, but is owned by them will be returned to our control as a show of good faith. This is the start of a new era for Union-Empire relations!;;;;;;;;;;;;;
EVT44182OPTA;Hopefully they will stay there.;;;;;;;;;;;;;
EVTNAME44183;The British Cession;;;;;;;;;;;;;
EVTDESC44183;Representatives from the British Empire have offered the United States lands south of the 49th parallel and some lands near the Minnesota Territory as a trade for the lands north of the 49th parallel owned by the United States. The land trade would resolve many longstanding issues with the definitions of the American border with the Empire, but given the history the United States has with the Empire, is it necessary?;;;;;;;;;;;;;
EVT44183OPTA;The frontier will be simplified.;;;;;;;;;;;;;
EVT44183OPTB;We do not negotiate with filthy monarchists!;;;;;;;;;;;;;
EVTNAME7880761;Mexico Attempts to Seize Louisiana!;;;;;;;;;;;;;
EVTDESC7880761;The logistical failures of the Mexican-American war may cost the United States more than it had expected. The war was prosecuted to gain land from Mexico, but now it will be prosecuted to defend the territorial integrity of the Union. If the war is lost, All American land west of the Mississippi will be lost to Mexico.;;;;;;;;;;;;;
EVT7880761OPTA;We must fight on!;;;;;;;;;;;;;
EVTNAME7880762;The Seizure of Louisiana;;;;;;;;;;;;;
EVTDESC7880762;The invasion of Mexico by the United States was repelled with great defeat and humiliation on the side of the Americans. Not only were they defeated, the entire Louisiana territory was seized from them. While a great day of disaster for the Americans, this is a day for celebration in Mexico!;;;;;;;;;;;;;
EVT7880762OPTA;The Mexican Empire is eternal!;;;;;;;;;;;;;
EVTNAME7880763;Control of the Cape;;;;;;;;;;;;;
EVTDESC7880763;With the conclusion of the Cape War in favourable terms, something must be done to prevent any future challenges to our control. More specifically, the issue pertaining to the presence of our former enemies nearby. To secure the frontier, threats at home must be pacified.;;;;;;;;;;;;;
EVT7880763OPTA;Secure the frontier!;;;;;;;;;;;;;
EVTNAME7880765;The $FROMCOUNTRY_ADJ$ Ultimatum;;;;;;;;;;;;;
EVTDESC7880765;Demands have been sent from $FROMCOUNTRY$ demanding for a transfer of French minorities to their direct control, citing reasons such as oppression and the ensurement of peace in the current era. While shedding off this land would only rid the country of unsupported minorities, losing the land would cost the country vast swathes of valuable land.;;;;;;;;;;;;;
EVT7880765OPTA;Transfer the land;;;;;;;;;;;;;
EVT7880765OPTB;It will remain ours!;;;;;;;;;;;;;
EVTNAME7880766;The $FROMCOUNTRY_ADJ$ Transfer of Lugano;;;;;;;;;;;;;
EVTDESC7880766;Demands have been sent to $FROMCOUNTRY$ demanding for a transfer of French minorities from their direct control. It has been noted that the transfer of land populated by Italians has been guaranteed to $COUNTRY$ as well, all that is necessary is to accept this guarantee to move forward in the transfer of the land to $COUTNRY$ control.;;;;;;;;;;;;;
EVT7880766OPTA;Accept the guarantee;;;;;;;;;;;;;
EVT7880766OPTB;We don't want this;;;;;;;;;;;;;
EVTNAME7880767;Spain Revolts!;;;;;;;;;;;;;
EVTDESC7880767;The Spanish at Madrid have mutinied against French control and are starting a war to gain their independence from the French Empire. It seems that the bonds made during the Peninsular War did not mean much to the traitorous nobles in Spain. Should Spain be taught a lesson or let go?;;;;;;;;;;;;;
EVT7880767OPTA;War it is!;;;;;;;;;;;;;
EVT7880767OPTB;If you love something, let it go;;;;;;;;;;;;;
EVTNAME600037;Independence From France?;;;;;;;;;;;;;
EVTDESC600037;The time may come for the Spanish to free themselves from the French grip on the country that has been there for decades. The French, fighting a civil war will be unlikely to attack lest they open up another front in the war. The time for Spanish independence may be now.;;;;;;;;;;;;;
EVT600037OPTA;Its now or never;;;;;;;;;;;;;
EVT600037OPTB;Bide our time for now;;;;;;;;;;;;;
